"","cluster","gene","avg_log2FC_vs_full_dataset","p_val","p_val_corrected","pct_of_cells_in_cluster_expressing_gene","pct_of_cells_in_dataset_expressing_gene"
"3303","24","Cxcl2",3.438160743739,0,0,0.977,0.187
"3304","24","C1qb",3.39315848611459,0,0,0.991,0.029
"3305","24","Cd74",3.28666705734804,0,0,0.94,0.085
"3306","24","Cd14",3.23797590771167,0,0,0.996,0.21
"3307","24","C1qc",3.09837320074378,0,0,0.984,0.022
"3308","24","Lyz2",3.07368218896577,0,0,0.931,0.06
"3309","24","Pf4",3.05432132284191,0,0,0.809,0.025
"3310","24","Ccl3",3.01438395828384,0,0,0.719,0.009
"3311","24","H2-Aa",2.96697531653333,0,0,0.772,0.041
"3312","24","Il1b",2.9439197857903,0,0,0.603,0.037
"3313","24","H2-Ab1",2.9268573261494,0,0,0.814,0.05
"3314","24","Ctss",2.92295524031377,0,0,0.991,0.038
"3315","24","Cd83",2.89890326980466,0,0,0.989,0.036
"3316","24","Bcl2a1b",2.82304632529103,0,0,0.964,0.021
"3317","24","Tnf",2.8155712577823,0,0,0.901,0.013
"3318","24","Fcer1g",2.78986333366121,0,0,0.993,0.041
"3319","24","Rgs1",2.75032113312106,0,0,0.784,0.023
"3320","24","Tyrobp",2.6895845256386,0,0,0.994,0.036
"3321","24","H2-Eb1",2.67739456505401,0,0,0.727,0.033
"3322","24","Spi1",2.57359472619242,0,0,0.978,0.024
"3323","24","Slfn2",2.56625214969387,0,0,0.974,0.083
"3324","24","Cxcl3",2.51322168640752,0,0,0.478,0.021
"3325","24","Ms4a7",2.49987384062119,0,0,0.925,0.011
"3326","24","Dusp2",2.39535008566454,0,0,0.851,0.092
"3327","24","Ccl7",2.38494380769064,0,0,0.64,0.237
"3328","24","Il1rn",2.35060908532741,0,0,0.748,0.078
"3329","24","Il1a",2.30880949670275,0,0,0.574,0.029
"3330","24","Srgn",2.27052571456723,0,0,0.995,0.136
"3331","24","Basp1",2.18761202317758,0,0,0.98,0.297
"3332","24","Bcl2a1d",2.16095537075891,0,0,0.886,0.015
"3333","24","Cd68",2.13044007234591,0,0,0.961,0.077
"3334","24","C5ar1",2.06190189291665,0,0,0.893,0.01
"3335","24","Cd86",2.05456017856369,0,0,0.941,0.016
"3336","24","Ccrl2",2.03519960687852,0,0,0.749,0.087
"3337","24","Arl4c",2.02439277307632,0,0,0.959,0.085
"3338","24","Hexb",1.9563699166355,0,0,0.911,0.399
"3339","24","Tlr2",1.94165720639697,0,0,0.9,0.103
"3340","24","Apoe",1.94095048879647,0,0,0.979,0.879
"3341","24","Ccl12",1.92675105996665,0,0,0.362,0.006
"3342","24","Lilr4b",1.88341716387753,0,0,0.88,0.014
"3343","24","Ninj1",1.85436508041299,0,0,0.991,0.506
"3344","24","Cxcl16",1.84687971981258,0,0,0.98,0.337
"3345","24","Lgmn",1.84555830532381,0,0,0.974,0.421
"3346","24","Cd300c2",1.8368455741276,0,0,0.902,0.017
"3347","24","Ccr1",1.8335597858945,0,0,0.766,0.012
"3348","24","Laptm5",1.80128777286744,0,0,0.955,0.028
"3349","24","Ctsz",1.76330696932825,0,0,0.992,0.701
"3350","24","Id2",1.73471149124499,0,0,0.959,0.463
"3351","24","Csf1r",1.73338725011378,0,0,0.911,0.021
"3352","24","Bcl2a1a",1.7279052625431,0,0,0.731,0.01
"3353","24","Plek",1.67779664158835,0,0,0.853,0.02
"3354","24","Zfp36",1.67214160348494,0,0,0.956,0.416
"3355","24","Marcksl1",1.64242913959605,0,0,0.986,0.669
"3356","24","Cd52",1.62117007017948,0,0,0.699,0.029
"3357","24","P2ry6",1.61926617011062,0,0,0.844,0.017
"3358","24","Mrc1",1.61850519208394,0,0,0.643,0.009
"3359","24","Osm",1.61591976706366,0,0,0.698,0.005
"3360","24","Aif1",1.60204546060718,0,0,0.851,0.029
"3361","24","Il10",1.59576567873285,0,0,0.392,0.003
"3362","24","Ncf4",1.57936183745496,0,0,0.857,0.019
"3363","24","C3ar1",1.54517089780832,0,0,0.804,0.003
"3364","24","Fcrls",1.53841562516019,0,0,0.629,0.008
"3365","24","Cyba",1.5326610082556,0,0,0.987,0.707
"3366","24","Unc93b1",1.52562800866388,0,0,0.891,0.067
"3367","24","Ctsb",1.52077908252824,0,0,0.997,0.835
"3368","24","Ms4a6d",1.50272705103283,0,0,0.767,0.011
"3369","24","Nlrp3",1.4901534779325,0,0,0.766,0.008
"3370","24","Ifi207",1.48691035862105,0,0,0.781,0.071
"3371","24","Fth1",1.48309498997871,0,0,1,0.999
"3372","24","Lrrc25",1.4756219193702,0,0,0.797,0.007
"3373","24","Ly86",1.47362757919322,0,0,0.827,0.014
"3374","24","Trem2",1.468724949775,0,0,0.665,0.01
"3375","24","Fxyd5",1.44486198869306,0,0,0.903,0.276
"3376","24","Plau",1.44292974551563,0,0,0.745,0.184
"3377","24","Cybb",1.4291684582809,0,0,0.8,0.012
